ID,type,case,year,datum,utm_zone,x,y,w_up,SageHgtSD,Bare,Herb,Sage,Shrub,Rough200m,FenceDist,PowerDist
139,0,FALSE,2017,NAD83,13,388429.0521,4912840.613,1000,9.746991158,24.65013695,39.46191025,12.94609451,14.74545956,52.27516937,62.9577614,200.5021425
140,0,FALSE,2017,NAD83,13,389726.1958,4917990.297,1000,4.68986845,31.52774048,30.98290443,11.88450813,12.8085146,45.81925964,1204.022819,3710.868444
18061201,1,TRUE,2018,NAD83,13,389225,4921587,1,9.458257675,37.18833542,28.59225845,12.57043266,15.17363453,167.8566895,501.1083615,6358.86636
18062101,1,TRUE,2018,NAD83,13,390095,4923457,1,9.521347046,38.48181534,26.99336433,13.22384071,16.20731735,147.5264282,116.8372946,11227.09898
18080801,1,TRUE,2018,NAD83,13,389568,4921400,1,8.125804901,36.10920715,29.43471718,12.70047379,14.55269432,80.18158722,530.5480648,5250.670342
18051501,1,TRUE,2018,NAD83,13,396395,4910262,1,8.05635643,32.47594452,30.64317894,13.11886787,15.61733913,163.3594208,386.7153982,158.2735275
18060401,1,TRUE,2018,NAD83,13,395139,4905128,1,5.463662148,28.34157562,31.74454308,13.64236069,17.68625069,164.1119232,140.6720381,1109.098695
18062201,1,TRUE,2018,NAD83,13,395170,4905084,1,5.889719009,26.71615028,32.05628204,14.21765232,18.74910355,165.9055328,140.6720381,1342.772777
18051301,1,TRUE,2018,NAD83,13,390323,4923004,1,11.93854809,36.14279938,28.97193527,12.96257782,16.32319832,156.5044708,8.891638483,9581.433147
241,0,FALSE,2018,NAD83,13,392565.2431,4913226.246,1000,14.38567638,50.96174622,24.59833908,8.78041172,10.6229887,251.9974823,1679.122603,5707.155621
242,0,FALSE,2018,NAD83,13,400920.3224,4911834.894,1000,8.302089691,19.55204391,39.97930145,12.97504807,16.25634766,126.6743164,52.40146896,5913.38859
243,0,FALSE,2018,NAD83,13,388636.476,4913678.294,1000,7.386327267,12.34998512,45.25991058,16.11279488,18.12362099,3.368942499,462.3232009,219.1243541
244,0,FALSE,2018,NAD83,13,392443.0741,4918721.323,1000,11.32077122,29.06000519,43.80862808,5.883489609,7.40067625,30.56241417,703.9311912,326.8703014
245,0,FALSE,2018,NAD83,13,401061.6444,4910005.777,1000,9.948671341,39.87267303,25.55256844,14.549757,16.82576752,139.8253937,81.64808222,7473.402789
246,0,FALSE,2018,NAD83,13,387953.4753,4911194.351,1000,4.350541592,32.11556625,32.67383575,12.27820873,13.93832302,42.04718781,336.4074921,57.85814016
247,0,FALSE,2018,NAD83,13,388578.6408,4922552.369,1000,11.36635303,37.10643387,27.47519302,13.93789768,17.5634079,165.1405029,463.8311138,10246.76181
248,0,FALSE,2018,NAD83,13,394911.0687,4924046.84,1000,9.124027252,41.43815613,24.37521744,14.59521008,17.07842636,555.9509277,379.9582061,2164.934862
249,0,FALSE,2018,NAD83,13,399169.4113,4918380.055,1000,8.908539772,21.73866463,33.53437805,17.69578362,20.35299873,44.1560173,711.1083615,6642.307613
250,0,FALSE,2018,NAD83,13,393980.5106,4913509.63,1000,9.534405708,34.99207306,30.58639717,12.15937042,14.06943607,328.7350464,1954.798135,1457.403203
251,0,FALSE,2018,NAD83,13,388600.4182,4914387.077,1000,9.037435532,20.12126732,44.27964401,13.07840633,14.54053116,12.30452919,1141.338943,705.1339967
252,0,FALSE,2018,NAD83,13,394426.4254,4903191.135,1000,15.99348736,42.13832474,26.60352325,9.38904953,12.70543385,76.7661438,761.6883369,7787.453597
253,0,FALSE,2018,NAD83,13,387999.9939,4906085.796,1000,3.604166746,11.62842464,41.29713821,15.35785294,19.34586143,2.231723547,569.8869227,2625.542324
254,0,FALSE,2018,NAD83,13,394175.3743,4910975.168,1000,12.04080963,37.85023117,29.12369537,11.81352711,15.21197891,214.0808258,303.0283705,3089.066382
255,0,FALSE,2018,NAD83,13,395065.4268,4905598.076,1000,9.154454231,31.36730576,29.37129593,14.75114155,17.9413166,154.094223,56.40915645,264.7840484
256,0,FALSE,2018,NAD83,13,393240.1916,4909506.099,1000,12.18192863,38.83493042,27.60147476,13.27495575,15.8865509,250.6311646,367.2072469,4827.033377
257,0,FALSE,2018,NAD83,13,385077.1559,4908564.35,1000,14.72396946,46.00429535,27.56518745,8.781320572,10.55093002,121.7724838,308.8916385,5846.025816
258,0,FALSE,2018,NAD83,13,390172.3622,4916679.726,1000,4.321174622,29.71032715,34.69776535,11.20677757,12.45840645,16.00812721,64.47646218,175.121348
259,0,FALSE,2018,NAD83,13,391185.8707,4906814.734,1000,16.71880531,38.72950745,26.16773415,14.15374088,16.40190697,454.0849304,490.2223432,6611.545388
260,0,FALSE,2018,NAD83,13,386768.1903,4926330.483,1000,5.205479145,33.07074356,33.16511154,11.27679157,12.17083836,54.25748062,967.4857978,13621.05054
261,0,FALSE,2018,NAD83,13,389995.7611,4902572.986,1000,7.866320133,28.5907383,31.53993607,13.85421467,16.8402195,92.22895813,246.6548629,3761.966302
262,0,FALSE,2018,NAD83,13,382997.332,4919399.332,1000,12.45590496,45.06227875,26.53985786,9.935063362,11.76168346,133.1982117,612.3286341,5423.481057
263,0,FALSE,2018,NAD83,13,394518.7351,4910653.227,1000,14.31302834,41.66995239,27.28736496,11.77578259,14.92939472,164.4900208,25.52353782,1540.185347
264,0,FALSE,2018,NAD83,13,390751.3586,4913592.474,1000,16.63550568,57.06266022,26.08102608,4.372430801,5.782769203,129.3071594,424.5143284,6812.758374
265,0,FALSE,2018,NAD83,13,395872.8487,4922087.58,1000,8.916326523,16.62716866,39.93881226,14.55899525,17.29557037,51.47422409,25.52353782,226.3024834
266,0,FALSE,2018,NAD83,13,396311.1474,4918926.253,1000,16.97979927,54.84924316,22.05636024,7.251431465,9.655499458,416.5422363,136.4822888,5209.363527
267,0,FALSE,2018,NAD83,13,394374.2541,4908677.86,1000,15.15895176,43.13433456,25.29761124,13.13175297,15.48857975,138.4348755,173.282175,2179.398004
268,0,FALSE,2018,NAD83,13,390967.1156,4923422.887,1000,10.27477551,40.73421478,28.4863987,10.99681568,13.49211121,213.9824677,691.9617252,9843.149655
269,0,FALSE,2018,NAD83,13,392747.489,4927274.425,1000,10.66790771,39.68820572,33.93242264,6.806350231,9.906270027,140.9358826,209.705567,1645.873778
270,0,FALSE,2018,NAD83,13,388638.3531,4916947.485,1000,12.14367008,37.49375916,29.27119064,11.85563564,14.56460762,194.2775116,23.73977641,3922.527662
271,0,FALSE,2018,NAD83,13,396237.2213,4901050.9,1000,14.21284866,49.03595734,22.51987267,10.56395721,13.54628754,203.591156,187.9720432,7050.396274
272,0,FALSE,2018,NAD83,13,386972.9616,4926750.035,1000,4.643156528,21.26198196,37.1924057,12.23320198,13.80864525,87.23943329,1043.596796,12115.21044
273,0,FALSE,2018,NAD83,13,387741.4207,4918578.613,1000,18.94876671,54.64901352,25.39767838,6.054047585,7.688672066,119.510231,355.4658586,1465.557381
274,0,FALSE,2018,NAD83,13,385459.013,4906192.047,1000,10.79513645,42.51178741,29.00580215,9.663310051,11.03993797,42.88164902,549.9032554,5554.819775
275,0,FALSE,2018,NAD83,13,391824.9247,4910731.436,1000,13.45755672,39.54778671,26.22875977,13.19833755,15.83819199,174.7669678,660.9511943,9960.325783
276,0,FALSE,2018,NAD83,13,397451.3253,4915583.201,1000,14.20451927,39.39096451,26.05045891,12.2519598,16.32347298,341.0183716,488.8916385,12029.47426
277,0,FALSE,2018,NAD83,13,386431.7437,4910361.76,1000,6.252995968,31.60957336,31.96666145,12.72088051,14.90586472,41.01486588,88.86590776,2433.111665
278,0,FALSE,2018,NAD83,13,390097.5261,4920636.101,1000,5.59022522,30.55254555,32.20183563,12.68575668,14.28845406,67.46338654,295.5235378,2232.561052
279,0,FALSE,2018,NAD83,13,391681.5334,4913857.501,1000,15.51622963,49.31756973,26.25009918,8.645965576,10.35411644,349.5119934,1077.586532,7114.732285
280,0,FALSE,2018,NAD83,13,381814.5311,4916264.401,1000,13.85997868,34.95126343,33.81385803,8.889699936,11.22070026,151.8620453,1096.803096,2462.399734
281,0,FALSE,2018,NAD83,13,396665.3437,4908856.382,1000,7.07428503,29.1169281,30.68941307,14.53240967,17.85194588,91.79037476,547.8866039,427.0966741
282,0,FALSE,2018,NAD83,13,384883.4518,4914643.838,1000,13.41298294,45.4740715,25.23872948,11.83913422,13.56145477,207.2622833,117.5656258,5086.260258
283,0,FALSE,2018,NAD83,13,390087.6149,4923028.255,1000,9.526910782,33.17882156,30.54390144,13.25065899,15.47202682,436.0697021,151.1936041,9791.672451
284,0,FALSE,2018,NAD83,13,388890.4321,4904540.929,1000,14.74943733,46.62466812,27.37226868,7.671982288,10.03666592,223.5218506,263.1137683,1315.066627
285,0,FALSE,2018,NAD83,13,401398.1183,4910868.91,1000,14.51394176,41.81441498,32.63880539,7.996161461,10.30754662,262.8830566,261.1083615,6953.625371
286,0,FALSE,2018,NAD83,13,393969.8776,4914915.82,1000,12.58132744,36.93567657,33.6789093,9.099672318,10.60597515,180.5852966,1079.33456,1108.728743
287,0,FALSE,2018,NAD83,13,391034.7947,4910105.371,1000,16.09226227,51.02277756,27.36357307,6.589185715,8.116333008,294.4266357,1327.643973,9090.0404
288,0,FALSE,2018,NAD83,13,386179.68,4910678.924,1000,9.578081131,37.08025742,31.01142693,10.62013149,13.04916191,32.90390015,4.476462183,2809.727404
289,0,FALSE,2018,NAD83,13,390132.6523,4908064.242,1000,15.21335697,42.26791382,25.64888763,11.95966244,14.7327528,205.3860168,544.4415222,10387.05899
290,0,FALSE,2018,NAD83,13,388343.0161,4920715.281,1000,11.50298786,44.79225159,29.55515671,8.679567337,10.46478176,110.3764877,682.4350238,4909.103224
291,0,FALSE,2018,NAD83,13,391607.9553,4904390.974,1000,17.02788544,53.80639267,22.26193237,9.239261627,10.72754478,323.5342712,361.5406335,1036.251279
292,0,FALSE,2018,NAD83,13,382344.9587,4915100.091,1000,8.933050156,30.90839767,36.1942215,10.27489758,11.51549721,83.35183716,483.4904874,506.9682754
293,0,FALSE,2018,NAD83,13,380625.6038,4914732.925,1000,17.12871933,49.80130005,29.50980186,5.463346958,7.383435726,357.9642334,643.4445452,2512.685962
294,0,FALSE,2018,NAD83,13,392321.0447,4901938.012,1000,12.6928978,48.02708817,25.19320869,9.954641342,11.59643269,99.9034729,1270.150902,1800.257745
295,0,FALSE,2018,NAD83,13,386156.9453,4921665.101,1000,6.632354259,30.72026634,33.32239151,12.19178295,13.51307201,50.9369812,219.2100466,9538.984259
296,0,FALSE,2018,NAD83,13,393362.7273,4908036.92,1000,11.54555225,41.61410904,28.81621933,9.180733681,11.85463715,132.2560577,644.4292842,4331.367933
297,0,FALSE,2018,NAD83,13,396350.2725,4911499.079,1000,14.68623066,43.04014969,25.78387642,12.02439404,15.0885973,183.2446747,10.71456177,2755.22891
298,0,FALSE,2018,NAD83,13,394614.7734,4921653.081,1000,7.444874287,24.85913658,43.56554794,9.203603745,10.97155952,16.94201469,109.638332,584.5309408
299,0,FALSE,2018,NAD83,13,395530.5431,4922384.475,1000,15.55396843,7.241813183,56.10024261,8.161491394,13.60082531,2.499185562,338.8916385,1073.106728
300,0,FALSE,2018,NAD83,13,389154.9516,4905102.438,1000,12.63869572,43.70783234,28.89846611,9.648558617,11.10006428,136.7354126,249.9197162,593.5920002
161,0,FALSE,2018,NAD83,13,398266.2939,4903078.179,1000,11.69436359,45.88795471,23.91137123,11.72239017,14.16860771,108.1559448,228.4458536,999.0219466
162,0,FALSE,2018,NAD83,13,398212.336,4909421.968,1000,11.09402847,37.30104828,24.16116142,15.46988678,19.40821838,217.9442444,308.8916385,969.4162126
163,0,FALSE,2018,NAD83,13,388981.5552,4926838.025,1000,7.364746571,28.14055824,27.81837845,19.01468658,21.94258308,134.6026306,643.5964597,7957.888536
164,0,FALSE,2018,NAD83,13,399997.3657,4907991.851,1000,15.61352539,47.54955292,22.69688416,12.26473236,13.57094193,194.1326752,155.5410695,2832.283851
165,0,FALSE,2018,NAD83,13,389443.426,4926154.635,1000,9.234044075,29.67584229,27.7219162,17.33337021,20.96111107,136.5320129,825.9616946,9367.347476
166,0,FALSE,2018,NAD83,13,393209.2765,4922849.629,1000,8.632119179,39.50918579,31.045084,10.14237309,12.47493839,129.743515,435.7001064,2273.649046
167,0,FALSE,2018,NAD83,13,394489.058,4918458.883,1000,15.73574448,48.81755829,28.14943123,7.703196049,9.371681213,172.7610016,1012.276724,4084.144673
168,0,FALSE,2018,NAD83,13,389405.8122,4918529.112,1000,13.2965107,40.93980026,29.36127472,8.474892616,9.974086761,80.48362732,1114.690632,2763.253414
169,0,FALSE,2018,NAD83,13,385767.6969,4912438.734,1000,11.32160091,40.82585144,29.83128166,10.33645058,12.79159355,18.28373528,238.7466708,6703.739946
170,0,FALSE,2018,NAD83,13,395244.1719,4912498.915,1000,15.21063328,39.17156982,28.69066429,11.99073315,14.07211876,307.4483948,824.3932331,5661.163258
171,0,FALSE,2018,NAD83,13,385978.237,4916914.923,1000,4.357345104,30.81480598,31.59001541,11.80143929,13.23806,77.78670502,217.4627906,2794.170087
172,0,FALSE,2018,NAD83,13,393949.7947,4912689.172,1000,9.230088234,35.4025116,28.69758987,13.23760128,15.31494141,282.9766235,1980.725813,3980.630688
173,0,FALSE,2018,NAD83,13,383682.708,4914442.994,1000,6.68042469,31.54136848,31.60100365,12.99938393,14.33795834,57.81725693,722.3877157,3600.179841
174,0,FALSE,2018,NAD83,13,384290.8691,4919684.589,1000,13.06435204,45.44685364,28.97539902,7.475142002,9.022241592,169.8574982,74.10686837,4944.712244
175,0,FALSE,2018,NAD83,13,397017.7023,4916961.05,1000,11.96806908,39.6581192,25.96174812,12.82817459,16.62971497,245.0124359,824.2548719,11290.62667
176,0,FALSE,2018,NAD83,13,390836.5307,4907538.637,1000,9.297197342,36.91184235,24.83223915,17.14772797,18.97848892,341.8027954,34.47646218,8947.183371
177,0,FALSE,2018,NAD83,13,399571.6921,4917524.952,1000,7.657856941,25.57672501,31.23269081,16.02519035,19.71778297,118.4741745,274.4764622,9279.641633
178,0,FALSE,2018,NAD83,13,391638.4626,4914960.988,1000,16.41627312,57.99380112,22.71148491,6.362079144,7.636271477,377.1567688,1141.341458,4665.982877
179,0,FALSE,2018,NAD83,13,388280.2166,4916670.516,1000,11.32600307,40.93112183,24.76390839,14.63075638,16.64596748,163.1671143,300.2602161,4525.509604
180,0,FALSE,2018,NAD83,13,393235.1958,4923669.264,1000,15.6491642,45.24332809,22.58412361,13.5319643,15.56260872,184.5626678,296.4141281,3495.492111
181,0,FALSE,2018,NAD83,13,391136.6186,4905219.937,1000,14.45960808,43.38223267,25.31702232,11.8211031,13.93875885,160.0822906,349.0865698,1413.684825
182,0,FALSE,2018,NAD83,13,397199.0916,4918162.099,1000,12.88185787,41.80173111,26.63657379,10.99567986,13.42633152,442.7200928,171.1083615,9051.521901
183,0,FALSE,2018,NAD83,13,390269.743,4920067.584,1000,9.373880386,46.46919632,25.04725838,10.78231621,12.60416603,200.8058014,437.2222291,425.3660071
184,0,FALSE,2018,NAD83,13,385658.1737,4923803.902,1000,16.73942184,33.32887268,32.48493195,10.38235664,13.78016758,321.7207336,165.4355879,16711.62123
185,0,FALSE,2018,NAD83,13,381062.2305,4915383.408,1000,12.83967781,32.11167908,28.32628822,15.49387169,18.40254402,202.4926147,51.55036638,1077.41793
186,0,FALSE,2018,NAD83,13,388267.5314,4923913.681,1000,6.271745205,34.08062363,30.51919937,12.01863194,13.64007854,211.5991364,406.1757309,14537.23567
187,0,FALSE,2018,NAD83,13,382699.8371,4916813.324,1000,17.33169174,47.87898254,27.88983345,8.234852791,10.00767517,275.8895874,716.3778069,2395.901503
188,0,FALSE,2018,NAD83,13,387216.0901,4924816.045,1000,8.77613163,31.44495773,25.39924622,18.35919571,21.60669327,223.3687439,843.9441437,16687.33501
189,0,FALSE,2018,NAD83,13,381541.2117,4919278.13,1000,12.86221504,37.12383652,28.74087906,11.41974449,14.32767677,229.4647522,222.4769368,6438.960965
190,0,FALSE,2018,NAD83,13,384484.3468,4917439.186,1000,4.798445702,24.97873878,36.83465576,10.55720043,11.46547222,35.39714813,449.2444578,2275.701658
191,0,FALSE,2018,NAD83,13,387997.6618,4919695.843,1000,10.22694778,36.00180054,28.23496437,13.45671272,15.64303589,177.9112549,265.5235378,1889.398513
192,0,FALSE,2018,NAD83,13,395837.9021,4901873.324,1000,9.198004723,41.15806198,27.32232857,10.67373466,12.36330128,104.183815,248.4700623,7842.695257
193,0,FALSE,2018,NAD83,13,390806.7434,4911006.488,1000,13.44915104,44.94396973,26.17762947,11.19143486,13.05701542,209.8168793,1117.27726,8310.842119
194,0,FALSE,2018,NAD83,13,396668.8265,4907372.158,1000,7.578865528,27.87046051,28.76530075,16.89627266,20.95868683,186.1071167,833.3620676,835.1412305
195,0,FALSE,2018,NAD83,13,387222.1046,4908918.646,1000,12.75651646,21.2753582,42.69805908,13.62862682,14.94731045,56.90954971,118.5767527,1060.069682
196,0,FALSE,2018,NAD83,13,389456.0021,4907711.243,1000,15.61213207,51.89971542,23.71110153,9.023622513,10.8634901,242.194397,156.5153952,8244.436439
197,0,FALSE,2018,NAD83,13,398753.8681,4902064.405,1000,6.684658527,41.46984863,28.04808807,11.74071026,13.13147259,123.2029572,505.5235378,1074.081486
198,0,FALSE,2018,NAD83,13,385103.6335,4918830.521,1000,13.34506512,39.65022278,32.60296631,8.606747627,9.761857033,58.76391983,862.9630662,1491.124765
199,0,FALSE,2018,NAD83,13,384327.0854,4923491.09,1000,10.46413422,35.00130081,32.27237701,10.45008469,11.50905704,82.43392944,296.8609502,16777.00917
200,0,FALSE,2018,NAD83,13,386304.5841,4922669.511,1000,6.373186588,18.04788589,37.68053436,15.64218903,18.45946121,51.82096481,464.6257795,12687.79802
201,0,FALSE,2018,NAD83,13,390965.241,4920814.068,1000,6.60830164,37.50165176,28.42055321,13.15375614,14.77039909,200.858429,675.5838304,2135.596997
202,0,FALSE,2018,NAD83,13,391232.4283,4912852.563,1000,17.14222908,49.80432892,25.10473061,9.19554615,11.39165688,207.7392426,481.5139746,9195.217812
203,0,FALSE,2018,NAD83,13,387206.4775,4913086.008,1000,11.47927856,44.24492264,26.91346169,11.48406506,13.23038101,208.0503693,337.5012989,2957.320553
204,0,FALSE,2018,NAD83,13,387101.9393,4907100.941,1000,16.38490677,45.10216522,32.84300232,4.475032806,7.509515762,2.410020113,81.10836152,263.7330116
205,0,FALSE,2018,NAD83,13,391898.3815,4901711.424,1000,9.054657936,37.67977142,29.05061913,12.32346535,14.52670765,189.2723694,1392.05548,315.7128368
206,0,FALSE,2018,NAD83,13,390951.7744,4925124.023,1000,12.25401878,30.02738762,31.8369751,14.42239189,17.21342278,531.6201172,158.8916385,10790.37618
207,0,FALSE,2018,NAD83,13,392222.9776,4910921.68,1000,12.96606445,40.11494827,28.08675766,11.42945576,13.90732002,187.5357971,279.4173711,8809.842605
208,0,FALSE,2018,NAD83,13,393978.0458,4919404.844,1000,9.848369598,47.23430634,34.23385239,5.30330801,7.080805779,30.58166122,565.5848237,708.2500455
209,0,FALSE,2018,NAD83,13,396458.9337,4901966.501,1000,11.00460052,40.50715256,28.83858681,11.60780621,13.02080631,166.0101013,369.792759,5786.641096
210,0,FALSE,2018,NAD83,13,395971.8591,4905942.487,1000,5.46711874,40.47835159,27.23762131,12.82975864,14.18574619,108.7635422,985.4781717,2073.047612
211,0,FALSE,2018,NAD83,13,393950.9888,4914192.485,1000,13.10866356,34.22517395,33.16371536,10.58166885,13.72193909,268.900238,1522.0573,223.3378926
212,0,FALSE,2018,NAD83,13,393423.491,4898762.352,1000,6.001079082,35.89251328,30.0735817,13.69599438,15.21431065,52.09920502,1420.005733,2347.096674
213,0,FALSE,2018,NAD83,13,385731.5692,4917787.104,1000,7.599891663,22.08734322,39.2433548,10.80487633,12.58237457,47.2225914,154.4764622,2415.959182
214,0,FALSE,2018,NAD83,13,392270.3411,4917743.595,1000,6.893475056,41.38504791,25.9065876,13.39321518,15.28035736,122.4709167,933.2793057,1222.072184
215,0,FALSE,2018,NAD83,13,396917.5824,4915974.326,1000,14.30413342,43.55643463,25.68162727,11.58065796,14.29343796,633.699646,1010.822957,11092.71965
216,0,FALSE,2018,NAD83,13,389726.5005,4921033.672,1000,6.962031841,31.07001114,32.07273483,13.59916496,14.87287426,150.0914459,155.3353377,3949.78905
217,0,FALSE,2018,NAD83,13,395557.7335,4914338.885,1000,14.0090456,37.16913605,33.83200073,8.59608078,10.60391617,330.5719299,505.5235378,4697.646103
218,0,FALSE,2018,NAD83,13,391325.1618,4926226.559,1000,8.918025017,34.49924469,27.52070427,15.87242222,18.77027893,431.1159668,715.3738025,6947.430101
219,0,FALSE,2018,NAD83,13,385756.6492,4911207.494,1000,14.93868542,43.48696899,29.71496582,8.894815445,11.35886478,144.750885,230.8418218,4307.8584
220,0,FALSE,2018,NAD83,13,383932.8938,4913830.746,1000,13.32153702,40.22270203,32.44762421,9.326600075,11.5427866,123.1186905,110.3550773,5688.596967
141,0,FALSE,2018,NAD83,13,392306.2683,4921166.301,1000,10.54154778,35.15098572,27.77466774,13.89745808,16.57505989,155.8879395,442.6797717,1986.871456
221,0,FALSE,2018,NAD83,13,383771.0163,4920060.036,1000,8.223320961,26.74710464,40.29185486,8.844495773,10.34775257,48.77934265,390.4973331,6685.115481
222,0,FALSE,2018,NAD83,13,398129.8571,4916118.277,1000,6.629697323,21.44917107,36.33675003,14.26152611,17.74803925,101.8755264,201.1083615,13254.45203
223,0,FALSE,2018,NAD83,13,392181.6112,4916364.061,1000,7.969718456,33.37259293,36.1856575,9.429608345,10.56054115,84.7789917,174.5860358,558.775801
224,0,FALSE,2018,NAD83,13,394600.5325,4905350.2,1000,7.386505127,34.76714325,28.26409721,13.15209579,16.20223999,120.9268265,449.8677761,1449.471859
225,0,FALSE,2018,NAD83,13,386097.3585,4906563.253,1000,15.9898901,58.48989105,21.14794159,6.655148029,8.41701889,142.2532196,930.1184677,3221.912861
226,0,FALSE,2018,NAD83,13,395907.5979,4908496.243,1000,9.787928581,31.87602997,28.05313492,14.63590717,19.31403351,155.1032257,244.4764622,49.18016738
227,0,FALSE,2018,NAD83,13,385312.274,4916557.437,1000,5.288898468,20.81771088,37.22828293,13.90418434,16.50521278,108.9955597,262.0663802,1141.64092
228,0,FALSE,2018,NAD83,13,385131.843,4922169.804,1000,7.998156548,28.57631493,31.81305695,12.71141624,14.8426981,26.82311249,74.13107696,11940.31918
229,0,FALSE,2018,NAD83,13,401149.1107,4912950.333,1000,11.05043125,34.53570175,28.72755623,14.35491753,17.74168015,92.55599213,450.7407391,3269.990501
230,0,FALSE,2018,NAD83,13,397268.995,4900677.483,1000,10.59058189,43.86415863,27.73014832,10.67348194,12.17449093,114.1035004,774.2953343,4529.101452
231,0,FALSE,2018,NAD83,13,387656.2395,4926752.233,1000,8.225975037,28.76088142,35.07049561,11.79673576,13.82486629,203.4145813,555.1836768,10743.12697
232,0,FALSE,2018,NAD83,13,397844.9476,4908205.728,1000,14.32450294,47.4504509,23.7204361,11.97757053,14.09051418,346.2795105,55.52353782,610.8221582
233,0,FALSE,2018,NAD83,13,391894.3541,4899767.771,1000,13.88371658,48.19944382,27.44121361,8.245839119,9.411849022,124.2673492,127.0563544,2380.089001
234,0,FALSE,2018,NAD83,13,381728.0474,4915496.911,1000,12.80944729,34.34965515,29.17242241,13.9818697,16.5614624,223.125,389.9260334,983.1019477
235,0,FALSE,2018,NAD83,13,384429.6919,4922606.109,1000,9.438137054,28.52357483,31.17151642,14.69360065,16.65001106,284.6739502,595.5235378,13865.11007
236,0,FALSE,2018,NAD83,13,389732.5067,4910352.65,1000,12.28757286,42.72006607,26.52714539,12.03519249,15.39782715,155.6302948,506.3487355,4796.148713
237,0,FALSE,2018,NAD83,13,384997.7424,4912321.782,1000,4.651556492,25.77510834,33.13120651,14.87308121,16.69352531,26.00497437,471.1083615,8248.060537
238,0,FALSE,2018,NAD83,13,394255.8824,4921872.635,1000,17.71128273,47.96686172,29.7616291,6.06919241,7.793268204,186.585907,251.4954648,675.4897795
239,0,FALSE,2018,NAD83,13,393719.7189,4905932.034,1000,6.124372959,32.17538452,32.00918961,11.43209362,13.53264999,57.59238815,262.1524985,583.6421749
240,0,FALSE,2018,NAD83,13,392973.9861,4904483.19,1000,10.98904896,42.49124527,25.68719482,12.36583614,14.8382864,161.7579651,223.2941623,1779.975999
19061102,1,TRUE,2019,NAD83,13,397440,4909557,1,11.02620029,35.36473846,28.84100533,12.3369503,14.94202709,127.6579132,350.9636702,190.3280208
19073001,1,TRUE,2019,NAD83,13,383809,4916222,1,14.44423294,44.03995895,26.97044563,11.3381834,13.02239323,156.1753845,1661.202012,1183.592459
19082001,1,TRUE,2019,NAD83,13,393640,4903209,1,14.57421398,43.14832306,26.75693321,9.633282661,11.89560223,88.83621979,10.71456177,6226.496588
19061101,1,TRUE,2019,NAD83,13,389514,4920762,1,11.93985367,42.57894897,27.98647499,10.99825859,12.39060402,108.0943604,19.28543823,3743.621141
19081601,1,TRUE,2019,NAD83,13,396408,4910340,1,7.092523098,31.95217133,32.13397217,13.97137737,16.74495316,194.4885254,350.5737215,44.27848021
344,0,FALSE,2019,NAD83,13,401910.3695,4907956.846,1000,11.1895256,38.50047684,27.83089638,12.94748497,14.80254555,191.2848053,603.9924148,6027.897725
345,0,FALSE,2019,NAD83,13,390677.5424,4908519.355,1000,16.36154175,45.89701462,23.67637444,10.52878189,12.70399094,280.9039307,994.3032438,10446.24535
346,0,FALSE,2019,NAD83,13,398539.6045,4909099.642,1000,15.42695141,34.79692078,28.67652512,13.22033501,16.64565468,299.9642944,12.59089712,393.4043535
347,0,FALSE,2019,NAD83,13,391550.1218,4922027.103,1000,9.875762939,37.8936615,27.535532,13.13621998,15.6807003,516.2329712,511.6794723,5573.733383
348,0,FALSE,2019,NAD83,13,392628.9795,4899608.176,1000,11.21552277,32.46631622,29.27664757,13.34787273,15.98574543,132.5630798,245.4494387,106.1736661
349,0,FALSE,2019,NAD83,13,392822.7766,4903704.868,1000,9.017656326,29.30060196,30.96445274,12.49025536,14.41663647,120.2309341,550.9823376,3410.764931
350,0,FALSE,2019,NAD83,13,387562.4628,4909323.668,1000,15.76463127,8.517559052,53.75484848,11.50376892,17.80159187,1.899115086,381.1083615,1393.492411
351,0,FALSE,2019,NAD83,13,399506.0006,4915685.192,1000,11.41543198,32.36785507,28.28414154,13.91389847,18.6751461,259.7908325,98.89163848,8551.786032
352,0,FALSE,2019,NAD83,13,394655.7294,4915270.048,1000,5.458510876,27.10403442,30.89071274,14.82450867,17.16407013,121.0432434,301.7225759,3672.529772
353,0,FALSE,2019,NAD83,13,385955.0951,4925234.626,1000,11.74632359,27.66958237,38.39250183,11.30130863,14.71982765,350.9216309,665.754294,17275.58356
354,0,FALSE,2019,NAD83,13,393635.0599,4923546.702,1000,8.566784859,41.07539368,25.89925575,13.16782188,15.02403355,357.6990356,295.9473769,2505.438278
355,0,FALSE,2019,NAD83,13,388584.978,4906970.253,1000,8.104025841,37.48731613,29.50209045,11.60477829,13.0400753,126.7395859,535.5235378,5031.721338
356,0,FALSE,2019,NAD83,13,398560.8742,4915467.424,1000,7.668679714,32.35950089,34.29250336,11.60457611,13.78366089,296.9655762,591.1083615,11127.3525
357,0,FALSE,2019,NAD83,13,387687.177,4919177.868,1000,17.2060585,37.43809891,29.16305351,11.5213089,13.54868412,79.26875305,126.9488927,467.9529248
358,0,FALSE,2019,NAD83,13,388572.4666,4903903.84,1000,6.900831699,35.77570724,29.32479286,10.38152885,11.15412617,114.4210892,68.97456952,3456.408
359,0,FALSE,2019,NAD83,13,391676.642,4922408.653,1000,6.871928692,35.7989769,31.82011414,12.14921188,14.1343174,115.6758957,888.5280085,6448.05327
